scheme_code,scheme_name,isin_growth,isin_reinvestment,plan,aum,ter_pct,ter_date,nsdl_scheme_code
107352,Invesco India Multicap Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205K01DO0,INF205K01DP7,regular,382565000,2.07,2026-08-02,INVM/O/E/MCF/07/09/0012
141223,Mahindra Manulife Multi Cap Fund - Direct Plan - IDCW,INF174V01366,INF174V01358,direct,35122000,,,
141226,Mahindra Manulife Multi Cap Fund - Direct Plan -Growth,INF174V01341,,direct,10328362000,,,
141224,Mahindra Manulife Multi Cap Fund - Regular Plan - Growth,INF174V01317,,regular,54623742000,,,
141225,Mahindra Manulife Multi Cap Fund - Regular Plan - IDCW,INF174V01333,INF174V01325,regular,283240000,,,
152254,Groww Banking & Financial Services Fund - Direct Plan - Growth,INF666M01HS1,,direct,536079000,,,
152274,Groww Banking & Financial Services Fund - Regular - Growth,INF666M01HP7,,regular,156285000,,,
152276,Groww Banking & Financial Services Fund - Regular Plan - IDCW,INF666M01HQ5,INF666M01HR3,regular,3142000,,,
152273,Groww Banking & Financial Services Fund-IDCW,INF666M01HT9,INF666M01HU7,unspecified,1317000,,,
120385,Invesco India Financial Services Fund - Direct Plan - Growth,INF205K01KY4,,direct,4036497000,0.94,2026-08-02,INVM/O/E/SEC/07/11/0014
120384,Invesco India Financial Services Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01KW8,INF205K01KX6,direct,16874000,0.94,2026-08-02,INVM/O/E/SEC/07/11/0014
108377,Invesco India Financial Services Fund - Regular Plan -  IDCW (Payout / Reinvestment),INF205K01171,INF205K01163,regular,169084000,2.16,2026-08-02,INVM/O/E/SEC/07/11/0014
108378,Invesco India Financial Services Fund - Regular Plan - Growth,INF205K01155,,regular,12777690000,2.16,2026-08-02,INVM/O/E/SEC/07/11/0014
152863,Invesco India Technology Fund - Direct Plan - Growth,INF205KA1965,,direct,595078000,1.05,2026-08-02,INVM/O/E/SEC/24/08/0046
152860,Invesco India Technology Fund - Direct Plan - IDCW,INF205KA1973,INF205KA1981,direct,4476000,1.05,2026-08-02,INVM/O/E/SEC/24/08/0046
152862,Invesco India Technology Fund - Regular Plan - Growth,INF205KA1932,,regular,2361388000,2.53,2026-08-02,INVM/O/E/SEC/24/08/0046
152861,Invesco India Technology Fund - Regular Plan - IDCW,INF205KA1940,INF205KA1957,regular,13360000,2.53,2026-08-02,INVM/O/E/SEC/24/08/0046
154104,Groww Small Cap Fund - Direct-IDCW,INF666M01NK6,INF666M01NL4,direct,939000,,,
154063,Groww Small Cap Fund-Direct-Growth,INF666M01NJ8,,direct,557929000,,,
154102,Groww Small Cap Fund-Regular-Growth,INF666M01NM2,,regular,2663250000,,,
154103,Groww Small Cap Fund-Regular-IDCW,INF666M01NN0,INF666M01NO8,regular,9913000,,,
145137,Invesco India Smallcap Fund - Direct Plan - Growth,INF205K013T3,,direct,36481076000,0.64,2026-08-02,INVM/O/E/SCF/18/07/0030
145138,Invesco India Smallcap Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K012T5,INF205K015T8,direct,116415000,0.64,2026-08-02,INVM/O/E/SCF/18/07/0030
145139,Invesco India Smallcap Fund - Regular Plan - Growth,INF205K011T7,,regular,78143674000,1.85,2026-08-02,INVM/O/E/SCF/18/07/0030
145140,Invesco India Smallcap Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205K010T9,INF205K014T1,regular,216473000,1.85,2026-08-02,INVM/O/E/SCF/18/07/0030
153291,Invesco India Business Cycle Fund - Direct Plan - Growth,INF205KA1AI8,,direct,1594002000,0.81,2026-08-02,INVM/O/E/THE/24/10/0048
153290,Invesco India Business Cycle Fund - Direct Plan - IDCW,INF205KA1AJ6,INF205KA1AK4,direct,48275000,0.81,2026-08-02,INVM/O/E/THE/24/10/0048
153288,Invesco India Business Cycle Fund - Regular Plan - Growth,INF205KA1AF4,,regular,8794886000,2.29,2026-08-02,INVM/O/E/THE/24/10/0048
153289,Invesco India Business Cycle Fund - Regular Plan - IDCW,INF205KA1AG2,INF205KA1AH0,regular,19065000,2.29,2026-08-02,INVM/O/E/THE/24/10/0048
153900,Invesco India Consumption Fund - Direct Plan - Growth,INF205KA1BI6,,direct,852048000,1.12,2026-08-02,INVM/O/E/THE/25/08/0051
153901,Invesco India Consumption Fund - Direct Plan - IDCW,INF205KA1BJ4,INF205KA1BK2,direct,2398000,1.12,2026-08-02,INVM/O/E/THE/25/08/0051
153902,Invesco India Consumption Fund - Regular Plan - Growth Plan,INF205KA1BF2,,regular,4453913000,2.64,2026-08-02,INVM/O/E/THE/25/08/0051
153903,Invesco India Consumption Fund - Regular Plan - IDCW Plan,INF205KA1BG0,INF205KA1BH8,regular,39935000,2.64,2026-08-02,INVM/O/E/THE/25/08/0051
148751,Invesco India ESG Integration Strategy Fund - Direct Plan - Growth,INF205KA1338,,direct,219927000,1.29,2026-08-02,INVM/O/E/THE/21/02/0035
148752,Invesco India ESG Integration Strategy Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205KA1320,INF205KA1346,direct,3337000,1.29,2026-08-02,INVM/O/E/THE/21/02/0035
148753,Invesco India ESG Integration Strategy Fund - Regular Plan - Growth,INF205KA1304,,regular,3525534000,2.58,2026-08-02,INVM/O/E/THE/21/02/0035
148754,Invesco India ESG Integration Strategy Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205KA1296,INF205KA1312,regular,16729000,2.58,2026-08-02,INVM/O/E/THE/21/02/0035
120405,Invesco India Infrastructure Fund - Direct Plan - Growth Option,INF205K01MD4,,direct,5982711000,1.19,2026-08-02,INVM/O/E/THE/07/08/0011
120404,Invesco India Infrastructure Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01MB8,INF205K01MC6,direct,49722000,1.19,2026-08-02,INVM/O/E/THE/07/08/0011
106654,Invesco India Infrastructure Fund - Regular Plan - Growth Option,INF205K01CD5,,regular,8427507000,2.41,2026-08-02,INVM/O/E/THE/07/08/0011
106653,Invesco India Infrastructure Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205K01CE3,INF205K01CF0,regular,129683000,2.41,2026-08-02,INVM/O/E/THE/07/08/0011
152756,Invesco India Manufacturing Fund - Direct Plan - Growth,INF205KA1908,,direct,944737000,1.12,2026-08-02,INVM/O/E/THE/24/06/0045
152757,Invesco India Manufacturing Fund - Direct Plan - IDCW,INF205KA1916,INF205KA1924,direct,4704000,1.12,2026-08-02,INVM/O/E/THE/24/06/0045
152758,Invesco India Manufacturing Fund - Regular Plan - Growth,INF205KA1874,,regular,5668470000,2.56,2026-08-02,INVM/O/E/THE/24/06/0045
152759,Invesco India Manufacturing Fund - Regular Plan - IDCW,INF205KA1882,INF205KA1890,regular,16873000,2.56,2026-08-02,INVM/O/E/THE/24/06/0045
120395,Invesco India PSU Equity Fund - Direct Plan - Growth,INF205K01NG5,,direct,6329159000,1.25,2026-08-02,INVM/O/E/THE/09/09/0017
120394,Invesco India PSU Equity Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01NE0,INF205K01NF7,direct,47164000,1.25,2026-08-02,INVM/O/E/THE/09/09/0017
112171,Invesco India PSU Equity Fund - Regular Plan - Growth,INF205K01338,,regular,8327554000,2.45,2026-08-02,INVM/O/E/THE/09/09/0017
112173,Invesco India PSU Equity Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205K01353,INF205K01346,regular,199489000,2.45,2026-08-02,INVM/O/E/THE/09/09/0017
145357,Mahindra Manulife Consumption Fund - Direct Plan - IDCW,INF174V01689,INF174V01671,direct,1555000,,,
145356,Mahindra Manulife Consumption Fund - Direct Plan -Growth,INF174V01663,,direct,93177000,,,
145358,Mahindra Manulife Consumption Fund - Regular Plan - IDCW,INF174V01655,INF174V01648,regular,25610000,,,
145355,Mahindra Manulife Consumption Fund- Regular Plan - Growth,INF174V01630,,regular,4823871000,,,
148624,Mirae Asset Banking and Financial Services Fund Direct  IDCW,INF769K01GW1,INF769K01GY7,direct,35397000,0.72,2026-08-02,MIRA/O/E/SEC/20/09/0024
148623,Mirae Asset Banking and Financial Services Fund Direct Growth,INF769K01GX9,,direct,3541870000,0.72,2026-08-02,MIRA/O/E/SEC/20/09/0024
148621,Mirae Asset Banking and Financial Services Fund Regular Growth,INF769K01GU5,,regular,18173491000,2.11,2026-08-02,MIRA/O/E/SEC/20/09/0024
148622,Mirae Asset Banking and Financial Services Fund Regular IDCW,INF769K01GT7,INF769K01GV3,regular,110420000,2.11,2026-08-02,MIRA/O/E/SEC/20/09/0024
118837,Mirae Asset Great Consumer Fund - Direct Plan - Growth,INF769K01BL5,,direct,7652890000,0.66,2026-08-02,MIRA/O/E/SEC/09/08/0004
114931,Mirae Asset Great Consumer Fund - Regular Plan - Growth option,INF769K01135,,regular,36227786000,2.05,2026-08-02,MIRA/O/E/SEC/09/08/0004
118838,Mirae Asset Great Consumer Fund Direct IDCW,INF769K01BM3,INF769K01BN1,direct,56759000,0.66,2026-08-02,MIRA/O/E/SEC/09/08/0004
114930,Mirae Asset Great Consumer Fund Regular IDCW,INF769K01150,INF769K01143,regular,214833000,2.05,2026-08-02,MIRA/O/E/SEC/09/08/0004
143785,Mirae Asset Healthcare Fund -Regular Growth,INF769K01EA2,,regular,22107984000,2.04,2026-08-02,MIRA/O/E/SEC/18/05/0010
143783,Mirae Asset Healthcare Fund Direct Growth,INF769K01ED6,,direct,7675394000,0.62,2026-08-02,MIRA/O/E/SEC/18/05/0010
143784,Mirae Asset Healthcare Fund Direct IDCW,INF769K01EE4,INF769K01EF1,direct,88708000,0.62,2026-08-02,MIRA/O/E/SEC/18/05/0010
143786,Mirae Asset Healthcare Fund Regular IDCW,INF769K01EB0,INF769K01EC8,regular,293682000,2.04,2026-08-02,MIRA/O/E/SEC/18/05/0010
153983,Mirae Asset Infrastructure Fund - Direct Plan - Growth,INF769K01PV4,,direct,242311000,0.82,2026-08-02,MIRA/O/E/THE/25/09/0088
153984,Mirae Asset Infrastructure Fund - Direct Plan - IDCW,INF769K01PX0,INF769K01PW2,direct,3916000,0.82,2026-08-02,MIRA/O/E/THE/25/09/0088
153985,Mirae Asset Infrastructure Fund - Regular Plan - Growth,INF769K01PS0,,regular,3809263000,2.65,2026-08-02,MIRA/O/E/THE/25/09/0088
153986,Mirae Asset Infrastructure Fund - Regular Plan - IDCW,INF769K01PU6,INF769K01PT8,regular,8882000,2.65,2026-08-02,MIRA/O/E/THE/25/09/0088
135341,Groww Value Fund (formerly known as Indiabulls Value Fund) - Direct Plan - Growth Option,INF666M01BE4,,direct,507594000,,,
135343,Groww Value Fund (formerly known as Indiabulls Value Fund) - Regular Plan - Growth Option,INF666M01BH7,,regular,160526000,,,
135342,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01BF1,INF666M01BG9,direct,1605000,,,
140819,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01DC4,INF666M01DD2,direct,590000,,,
140815,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01CY0,INF666M01CZ7,direct,2546000,,,
140817,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01DA8,INF666M01DB6,direct,312000,,,
135344,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01BI5,INF666M01BJ3,regular,2131000,,,
140820,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01DI1,INF666M01DJ9,regular,383000,,,
140816,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment.,INF666M01DE0,INF666M01DF7,regular,803000,,,
140818,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),INF666M01DG5,INF666M01DH3,regular,783000,,,
151533,Aditya Birla Sun Life CRISIL Liquid Overnight ETF - IDCW Daily Reinvestment with Weekly Payout,INF209KB18T9,,unspecified,321447000,,,
154466,UTI Nifty 1D Rate Liquid ETF - Growth,INF789F1AG68,,unspecified,,0.23,2026-08-02,UTIM/O/O/DET/26/03/0132
139581,Aditya Birla Sun Life BSE Sensex ETF,INF209KB10E8,,unspecified,2655337000,,,
154224,Aditya Birla Sun Life BSE Top 10 Banks ETF,INF209KC1670,,unspecified,2039051000,,,
115127,Aditya Birla Sun Life Gold ETF,INF209KB18D3,,unspecified,28382086000,,,
154220,Aditya Birla Sun Life MSCI India ETF,INF209KC1662,,unspecified,100806000,,,
150497,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,INF209KB15K4,,unspecified,260630000,,,
115512,Aditya Birla Sun Life Nifty 50 ETF,INF209KB19D1,,unspecified,31052451000,,,
147735,Aditya Birla Sun Life Nifty Bank ETF,INF209KB17D5,,unspecified,24669818000,,,
149262,Aditya Birla Sun Life Nifty Healthcare ETF,INF209KB10C2,,unspecified,765481000,,,
149293,Aditya Birla Sun Life Nifty IT ETF,INF209KB11D8,,unspecified,609195000,,,
145881,Aditya Birla Sunlife Nifty Next 50 ETF,INF209KB16D7,,unspecified,1027670000,,,
152620,Aditya Birla Sun Life Nifty PSE ETF,INF209KB19Z4,,unspecified,222280000,,,
149779,Aditya Birla Sun Life Silver ETF,INF209KB19F6,,unspecified,30257996000,,,
154492,Bajaj Finserv BSE Top 10 Banks ETF,INF0QA701CI0,,unspecified,,,,
154461,Edelweiss Nifty Metal ETF,INF754K01XG1,,unspecified,,,,
154504,HDFC Nifty Metal ETF - Growth Option,,,unspecified,,,,
115284,Invesco India Nifty 50 Exchange Traded Fund,INF205KA1CC7,,unspecified,910160000,0.11,2026-08-02,INVM/O/O/OET/11/05/0020
154491,Kotak Nifty Private Bank ETF,INF174KA1A94,,unspecified,,,,
106929,Kotak Nifty PSU Bank ETF,INF174KA1A86,,unspecified,23543232000,,,
154471,Mirae Asset BSE Midcap 150 Momentum 30 ETF,INF769K01RC0,,unspecified,,5.91,2026-08-02,MIRA/O/O/OET/26/06/0102
154497,Mirae Asset Nifty200 Momentum 30 Plus 8-13 yr G-Sec 50:50 ETF,INF769K01RJ5,,unspecified,,5.09,2026-08-02,MIRA/O/E/OET/26/06/0104
112368,Invesco India Gold Exchange Traded Fund,INF205KA1BP1,,unspecified,7346469000,0.5,2026-08-02,INVM/O/O/GET/10/01/0018
154476,Groww Nifty Cements ETF,INF666M01PH7,,unspecified,,,,
149780,Aditya Birla Sun Life Silver ETF FOF-Direct Growth,INF209KB16F2,,direct,,,,
149781,Aditya Birla Sun Life Silver ETF FOF-Direct IDCW,INF209KB17F0,INF209KB18F8,direct,,,,
149783,Aditya Birla Sun Life Silver ETF FOF-Regular Growth,INF209KB13F9,,regular,,,,
149784,Aditya Birla Sun Life Silver ETF FOF-Regular IDCW,INF209KB14F7,INF209KB15F4,regular,,,,
120531,Invesco India Gold ETF Fund of Fund - Direct Plan - Growth,INF205K01NJ9,,direct,,0.11,2026-08-02,INVM/O/O/FOD/11/06/0021
120530,Invesco India Gold ETF Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01NH3,INF205K01NI1,direct,,0.11,2026-08-02,INVM/O/O/FOD/11/06/0021
116077,Invesco India Gold ETF Fund of Fund - Regular Plan - Growth,INF205K01FA4,,regular,,0.55,2026-08-02,INVM/O/O/FOD/11/06/0021
116075,Invesco India Gold ETF Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205K01FB2,INF205K01FC0,regular,,0.55,2026-08-02,INVM/O/O/FOD/11/06/0021
153697,Invesco India Income Plus Arbitrage Active Fund of Fund - Direct Plan - Growth,INF205KA1BA3,,direct,,0.04,2026-08-02,INVM/O/O/FOD/25/06/0050
153698,Invesco India Income Plus Arbitrage Active Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205KA1BB1,INF205KA1BC9,direct,,0.04,2026-08-02,INVM/O/O/FOD/25/06/0050
153695,Invesco India Income Plus Arbitrage Active Fund of Fund - Regular Plan - Growth Plan,INF205KA1AX7,,regular,,0.43,2026-08-02,INVM/O/O/FOD/25/06/0050
153696,Invesco India Income Plus Arbitrage Active Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205KA1AY5,INF205KA1AZ2,regular,,0.43,2026-08-02,INVM/O/O/FOD/25/06/0050
154316,Kotak Multi Asset Active FOF - Direct - Growth,INF174KA1ZO0,,direct,,,,
154317,Kotak Multi Asset Active FOF - Direct - IDCW,INF174KA1ZP7,INF174KA1ZQ5,direct,,,,
154319,Kotak Multi Asset Active FOF - Regular - Growth,INF174KA1ZR3,,regular,,,,
154318,Kotak Multi Asset Active FOF - Regular- IDCW,INF174KA1ZS1,INF174KA1ZT9,regular,,,,
154474,Mirae Asset BSE Midcap 150 Momentum 30 ETF FOF - Direct Plan - Growth,INF769K01QX8,,direct,,1.16,2026-08-02,MIRA/O/O/FOD/26/06/0101
154473,Mirae Asset BSE Midcap 150 Momentum 30 ETF FOF - Regular Plan - Growth,INF769K01QW0,,regular,,1.6,2026-08-02,MIRA/O/O/FOD/26/06/0101
154409,Tata Multi Sector Passive FOF Direct Plan Growth Option,INF277KA1EV6,,direct,,,,
154410,Tata Multi Sector Passive FOF Direct Plan IDCW Payout Option,INF277KA1EX2,,direct,,,,
154408,Tata Multi Sector Passive FOF Direct Plan IDCW Reinvestment Option,,INF277KA1EW4,direct,,,,
154405,Tata Multi Sector Passive FOF Regular Plan Growth Option,INF277KA1ES2,,regular,,,,
154406,Tata Multi Sector Passive FOF Regular Plan IDCW Payout Option,INF277KA1EU8,,regular,,,,
154407,Tata Multi Sector Passive FOF Regular Plan IDCW Reinvestment Option,,INF277KA1ET0,regular,,,,
120606,ICICI Prudential Gilt Fund Investment Plan PF Option - Direct Plan - Half Yearly Dividend,INF109K019C3,INF109K010D0,direct,,,,
120605,ICICI Prudential Gilt Fund Investment Plan PF Option - Direct Plan -Growth Option,INF109K011D8,,direct,,,,
102060,ICICI Prudential Gilt Fund Investment Plan PF Option - Growth,INF109K01JS2,,unspecified,,,,
118019,ICICI Prudential Gilt Fund Investment Plan PF Option - Half Yearly Dividend,INF109K01I15,INF109K01I07,unspecified,,,,
130901,ICICI Prudential Gilt Investment PF Option - Bonus,INF109KA1C31,,unspecified,,,,
130954,ICICI Prudential Gilt Investment PF Option - Direct Plan Bonus,INF109KA1C23,,direct,,,,
120612,ICICI Prudential Gilt Fund Treasury Plan PF Option - Direct Plan - Half Yearly Dividend,INF109K017D5,INF109K018D3,direct,,,,
120610,ICICI Prudential Gilt Fund Treasury Plan PF Option - Direct Plan - Quarterly Dividend,INF109K019D1,INF109K010E8,direct,,,,
120611,ICICI Prudential Gilt Fund Treasury Plan PF Option - Direct Plan -Growth Option,INF109K011E6,,direct,,,,
102248,ICICI Prudential Gilt Fund Treasury Plan PF Option - Growth,INF109K01KA8,,unspecified,,,,
118023,ICICI Prudential Gilt Fund Treasury Plan PF Option - Half Yearly Dividend,INF109K01I56,INF109K01I31,unspecified,,,,
118022,ICICI Prudential Gilt Fund Treasury Plan PF Option - Quarterly Dividend,INF109K01I49,INF109K01I23,unspecified,,,,
130905,ICICI Prudential Gilt Treasury PF Option - Bonus,INF109KA1C56,,unspecified,,,,
103028,ICICI Prudential Blended Plan A -  Dividend,INF109K01DZ0,INF109K01AO0,unspecified,,,,
130949,ICICI Prudential Blended Plan A - Direct Plan Bonus,INF109KA1B65,,direct,,,,
103027,ICICI Prudential Blended Plan A - Growth,INF109K01AP7,,unspecified,,,,
120311,ICICI Prudential Blended Plan A-Direct Plan -  Dividend,INF109K013C6,INF109K014C4,direct,,,,
120310,ICICI Prudential Blended Plan A-Direct Plan -  Growth,INF109K015C1,,direct,,,,
120517,Aditya Birla Sun Life Equity Hybrid'95 Fund - Direct Plan-Growth,INF209K01ZC0,,direct,8952272000,,,
103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth,INF209K01BT5,,regular,54378282000,,,
120518,Aditya Birla Sun Life Equity Hybrid'95 Fund -DIRECT - IDCW,INF209KA1LH3,INF209K01ZB2,direct,556129000,,,
103154,Aditya Birla Sun Life Equity Hybrid'95 Fund -Regular - IDCW,INF209K01BS7,INF209K01EE1,regular,5863507000,,,
144394,Axis Aggressive Hybrid Fund - Direct Plan - Growth Option,INF846K01E25,,direct,928991000,,,
144397,Axis Aggressive Hybrid Fund - Direct Plan - Monthly IDCW,INF846K01E33,INF846K01E41,direct,27972000,,,
144398,Axis Aggressive Hybrid Fund - Direct Plan - Quarterly IDCW,INF846K01E58,INF846K01E66,direct,5517000,,,
144395,Axis Aggressive Hybrid Fund - Direct Plan - Regular IDCW,INF846K01E09,INF846K01E17,direct,7288000,,,
144393,Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,INF846K01E90,,regular,13053581000,,,
144399,Axis Aggressive Hybrid Fund - Regular Plan - Monthly IDCW,INF846K01F08,INF846K01F16,regular,277823000,,,
144400,Axis Aggressive Hybrid Fund - Regular Plan - Quarterly IDCW,INF846K01F24,INF846K01F32,regular,41556000,,,
144396,Axis Aggressive Hybrid Fund - Regular Plan - Regular IDCW,INF846K01E74,INF846K01E82,regular,79216000,,,
140382,Bandhan Aggressive Hybrid Fund-Direct Plan Growth,INF194KA1U56,,direct,616339000,,,
140383,Bandhan Aggressive Hybrid Fund-Direct Plan IDCW,INF194KA1U64,INF194KA1U72,direct,44776000,,,
140381,Bandhan Aggressive Hybrid Fund-Regular Plan Growth,INF194KA1U15,,regular,17257424000,,,
140384,Bandhan Aggressive Hybrid Fund-Regular Plan IDCW,INF194KA1U23,INF194KA1U31,regular,1844992000,,,
